"filename", "language", "C++", "CMake Cache", "CMake", "Makefile", "TypeScript", "JSON", "YAML", "C", "Markdown", "HTML", "XML", "Batch", "Properties", "Groovy", "Objective-C++", "JavaScript", "PostCSS", "comment", "blank", "total"
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_events.cpp", "C++", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_events.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_graphics.cpp", "C++", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_graphics.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_graphics_Harfbuzz.cpp", "C++", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_graphics_Sheenbidi.c", "C", 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_gui_basics.cpp", "C++", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_gui_basics.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_gui_extra.cpp", "C++", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_gui_extra.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_opengl.cpp", "C++", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_opengl.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_osc.cpp", "C++", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_product_unlocking.cpp", "C++", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_product_unlocking.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_video.cpp", "C++", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/JuceLibraryCode/include_juce_video.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -6, -2, -9
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/Source/Demos/DemoPIPs1.cpp", "C++", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -11, -121
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/Source/Demos/DemoPIPs2.cpp", "C++", -93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -7, -123
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/Source/Demos/IntroScreen.h", "C++", -78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -26, -128
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/Source/Demos/JUCEDemos.cpp", "C++", -116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -33, -175
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/Source/Demos/JUCEDemos.h", "C++", -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -17, -80
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/Source/Main.cpp", "C++", -110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, -34, -182
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/Source/UI/DemoContentComponent.cpp", "C++", -148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -47, -220
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/Source/UI/DemoContentComponent.h", "C++", -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -15, -70
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/Source/UI/MainComponent.cpp", "C++", -347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -89, -467
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/Source/UI/MainComponent.h", "C++", -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -14, -73
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/DemoRunner/Source/UI/SettingsContent.h", "C++", -172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -54, -250
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/AccessibilityDemo.h", "C++", -1056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -137, -299, -1492
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/AnimationAppDemo.h", "C++", -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -63, -17, -117
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/AnimationEasingDemo.h", "C++", -636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -154, -851
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/AnimatorsDemo.h", "C++", -698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -141, -901
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/BouncingBallWavetableDemo.h", "C++", -167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66, -46, -279
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/CMakeLists.txt", "CMake", 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -23
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/CameraDemo.h", "C++", -269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, -67, -400
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/CodeEditorDemo.h", "C++", -123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -55, -33, -211
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/ComponentDemo.h", "C++", -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78, -23, -167
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/ComponentTransformsDemo.h", "C++", -90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -27, -166
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/DialogsDemo.h", "C++", -406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -85, -553
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/FlexBoxDemo.h", "C++", -217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, -58, -325
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/FontsDemo.h", "C++", -233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -72, -362
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/GraphicsDemo.h", "C++", -562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -71, -153, -786
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/GridDemo.h", "C++", -73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, -23, -146
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/HelloWorldDemo.h", "C++", -45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -15, -113
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/ImagesDemo.h", "C++", -75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -28, -160
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/KeyMappingsDemo.h", "C++", -180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -34, -276
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/LookAndFeelDemo.h", "C++", -452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, -120, -636
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/MDIDemo.h", "C++", -190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -65, -52, -307
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/MenusDemo.h", "C++", -371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -82, -75, -528
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/MultiTouchDemo.h", "C++", -105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -33, -187
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/OpenGLAppDemo.h", "C++", -295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -69, -78, -442
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/OpenGLDemo.h", "C++", -994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87, -228, -1309
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/OpenGLDemo2D.h", "C++", -169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -48, -266
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/PropertiesDemo.h", "C++", -146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -52, -38, -236
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/VideoDemo.h", "C++", -511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, -141, -716
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/WebBrowserDemo.h", "C++", -68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -65, -26, -159
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/WidgetsDemo.h", "C++", -1179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -167, -281, -1627
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/GUI/WindowsDemo.h", "C++", -338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -95, -494
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/ARAPluginDemo.h", "C++", -1800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -127, -427, -2354
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/AUv3SynthPluginDemo.h", "C++", -305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -85, -92, -482
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/ArpeggiatorPluginDemo.h", "C++", -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -65, -29, -171
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/AudioPluginDemo.h", "C++", -410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -133, -127, -670
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/CMakeLists.txt", "CMake", 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -23
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/DSPModulePluginDemo.h", "C++", -1730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -84, -315, -2129
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/GainPluginDemo.h", "C++", -49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -18, -127
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/HostPluginDemo.h", "C++", -411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -75, -103, -589
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/MidiLoggerPluginDemo.h", "C++", -239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -60, -356
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/MultiOutSynthPluginDemo.h", "C++", -113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -65, -35, -213
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/NoiseGatePluginDemo.h", "C++", -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -24, -156
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/ReaperEmbeddedViewPluginDemo.h", "C++", -290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79, -83, -452
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/SamplerPluginDemo.h", "C++", -2037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -140, -434, -2611
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/SurroundPluginDemo.h", "C++", -315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -59, -92, -466
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemo.h", "C++", -438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -69, -126, -633
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/.eslintrc.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, 0, -22, -2, -50
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -71
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/package-lock.json", "JSON", 0, 0, 0, 0, 0, -18896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -18897
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/package.json", "JSON", 0, 0, 0, 0, 0, -50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -51
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/public/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, -23, -1, -44
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/public/manifest.json", "JSON", 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/src/App.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/src/App.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -368, 0, -27, -73, -468
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/src/App.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, 0, -22, -3, -32
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/src/index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, 0, -2, -15
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/src/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, -25, -4, -41
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/src/reportWebVitals.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, -22, -3, -37
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/WebViewPluginDemoGUI/src/setupTests.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -26, -2, -29
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/extern/LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -20
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/extern/reaper_plugin_fx_embed.h", "C++", -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -31, -141
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Plugins/extern/reaper_vst3_interfaces.h", "C++", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -9, -32
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/AnalyticsCollectionDemo.h", "C++", -216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -82, -76, -374
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/Box2DDemo.h", "C++", -220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -61, -338
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/CMakeLists.txt", "CMake", 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -23
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/ChildProcessDemo.h", "C++", -221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -92, -69, -382
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/CryptographyDemo.h", "C++", -172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, -50, -276
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/InAppPurchasesDemo.h", "C++", -414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -84, -120, -618
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/JavaScriptDemo.h", "C++", -99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -36, -191
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/LiveConstantDemo.h", "C++", -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, -22, -138
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/MultithreadingDemo.h", "C++", -197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -75, -66, -338
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/NetworkingDemo.h", "C++", -69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -24, -142
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/OSCDemo.h", "C++", -342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -84, -77, -503
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/PushNotificationsDemo.h", "C++", -970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -125, -172, -1267
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/SystemInfoDemo.h", "C++", -175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -38, -262
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/TimersAndEventsDemo.h", "C++", -153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -69, -44, -266
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/UnitTestsDemo.h", "C++", -138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -40, -238
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/ValueTreesDemo.h", "C++", -210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, -55, -315
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/examples/Utilities/XMLandJSONDemo.h", "C++", -251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -82, -72, -405
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/Source/DSP/TerminalCircuit.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/Tests/CMakeLists.txt", "CMake", 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -56
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/Tests/CircuitValidationTests.cpp", "C++", -521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -70, -165, -756
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/Tests/CircuitValidationTests.h", "C++", -126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -70, -34, -230
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/Tests/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, -126, 0, 0, 0, 0, 0, 0, 0, 0, 0, -34, -160
